table_row_id,run_mode,dataset_id,system_id,specialist_composition_id,metric_name,compared_metric,mean_metric_value,sample_variance,standard_deviation,confidence_interval_width,ci_width_comparison_to_pure,pure_mavs_reference_ci_width,row_count,repetition_unit_count,source_metric_manifest_hash,source_metric_artifact_hash
8f7afb0ddce7b7f14a4cc4eb,audit,bank_marketing,static_weighted_ensemble,rf_gbt_pair,accuracy_variance,accuracy,0.6845679012345679,0.0687169996398219,0.2621392752714135,0.0765917352397096,pure_mavs_narrower,0.061718611653151165,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
6bcddc7a3623e5462626641b,audit,bank_marketing,static_weighted_ensemble,rf_gbt_pair,f1_variance,f1,0.6981481481481482,0.052945030691771845,0.23009787198444892,0.06722989247607557,pure_mavs_narrower,0.05183407723486327,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
a700bbe360c45be1155f424d,audit,bank_marketing,static_weighted_ensemble,rf_mlp_pair,accuracy_variance,accuracy,0.7277777777777776,0.02831574591351127,0.16827283177480334,0.049165880107006656,pure_mavs_narrower,0.04191096263662912,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
ba9d558b7fc4719bfc928ade,audit,bank_marketing,static_weighted_ensemble,rf_mlp_pair,f1_variance,f1,0.753059163059163,0.021633759365820602,0.14708419142049428,0.042974992723090695,pure_mavs_wider,0.05686605189493293,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
5e6748b852288f7ce700d701,audit,bank_marketing,veto_mavs,full_rf_gbt_mlp,accuracy_variance,accuracy,0.6728395061728395,0.040930025825535864,0.20231170461823475,0.05911134262491018,pure_mavs_wider,0.061085731050075476,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
28095bd767f03d0f19eb9d7e,audit,bank_marketing,veto_mavs,full_rf_gbt_mlp,f1_variance,f1,0.7028423120089786,0.028872695211683324,0.1699196728212579,0.0496470533813332,pure_mavs_wider,0.07142998864893521,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
fae6a5fd7d8867688442a603,audit,bank_marketing,veto_mavs,gbt_mlp_pair,accuracy_variance,accuracy,0.608641975308642,0.044617636465350115,0.21122887223424291,0.06171675663784763,pure_mavs_narrower,0.05524373476061436,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
43a0f636585779ac7f896d66,audit,bank_marketing,veto_mavs,gbt_mlp_pair,f1_variance,f1,0.6261576078242744,0.03316903979676827,0.1821236936720982,0.05321281869025023,pure_mavs_wider,0.07007895791692864,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
9b3bd2b86237412d82851c02,audit,bank_marketing,veto_mavs,rf_gbt_pair,accuracy_variance,accuracy,0.6685185185185186,0.05689702738119869,0.23853097782300456,0.06969387353715976,pure_mavs_narrower,0.061718611653151165,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
2abcd3b9a23b16ce0b494454,audit,bank_marketing,veto_mavs,rf_gbt_pair,f1_variance,f1,0.6912794612794613,0.042843586249037405,0.2069869228937843,0.060477345792417196,pure_mavs_narrower,0.05183407723486327,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
781764754a983e5bcf39fff4,audit,bank_marketing,veto_mavs,rf_mlp_pair,accuracy_variance,accuracy,0.7370370370370369,0.025229326160424854,0.1588374205293729,0.0464090459041214,pure_mavs_narrower,0.04191096263662912,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
e92faa588398e1e6eb80f96b,audit,bank_marketing,veto_mavs,rf_mlp_pair,f1_variance,f1,0.7615656565656564,0.018752755533439466,0.13694070079212925,0.04001127220540094,pure_mavs_wider,0.05686605189493293,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
33ee10b60788d1aa9018c372,audit,breast_cancer_wisconsin,mean_ensemble,full_rf_gbt_mlp,accuracy_variance,accuracy,0.9814814814814816,0.0017242568452996777,0.041524171819552015,0.012132513797325526,pure_mavs_narrower,0.004167655353192094,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
08b0648a7a8d083eddc4c305,audit,breast_cancer_wisconsin,mean_ensemble,full_rf_gbt_mlp,f1_variance,f1,0.9848484848484848,0.001154254582390693,0.03397432239781528,0.009926602197811793,pure_mavs_narrower,0.003409899834429894,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
d408d4523345a9376eefe1e1,audit,breast_cancer_wisconsin,mean_ensemble,gbt_mlp_pair,accuracy_variance,accuracy,0.985185185185185,0.0014345816952893316,0.03787587220499789,0.011066555261109431,pure_mavs_narrower,0.010868216500458007,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
250edc99efc756d192d4289b,audit,breast_cancer_wisconsin,mean_ensemble,gbt_mlp_pair,f1_variance,f1,0.9878787878787878,0.0009603398125490564,0.03098934998590736,0.009054454304544077,pure_mavs_wider,0.009177626216789064,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
83da3ed88b9f93ddb8ba7e5b,audit,breast_cancer_wisconsin,mean_ensemble,rf_gbt_pair,accuracy_variance,accuracy,1.0,0.0,0.0,0.0,indistinguishable,0.0,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
e0bd852cd531831cd0adb6f0,audit,breast_cancer_wisconsin,mean_ensemble,rf_gbt_pair,f1_variance,f1,1.0,0.0,0.0,0.0,indistinguishable,0.0,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
a76e8570bf04fe3a7f8496ae,audit,breast_cancer_wisconsin,mean_ensemble,rf_mlp_pair,accuracy_variance,accuracy,0.9709876543209877,0.0023951843422151745,0.048940620574479586,0.014299448450166658,pure_mavs_narrower,0.01274266962378282,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
941e20b1218b610d6c6fb41b,audit,breast_cancer_wisconsin,mean_ensemble,rf_mlp_pair,f1_variance,f1,0.976262626262626,0.0016033878654498272,0.0400423259245742,0.011699548731954536,pure_mavs_narrower,0.010655260903373922,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
ffe28d95c91854f83556df5f,audit,breast_cancer_wisconsin,pure_mavs_gc,full_rf_gbt_mlp,accuracy_variance,accuracy,0.9981481481481481,0.00020346230774536187,0.014264021443665944,0.004167655353192094,reference,0.004167655353192094,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
091827941ccec5ec745cdc2e,audit,breast_cancer_wisconsin,pure_mavs_gc,full_rf_gbt_mlp,f1_variance,f1,0.9984848484848484,0.00013620204072210172,0.011670562999363044,0.003409899834429894,reference,0.003409899834429894,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
180df16740519bb6120bd419,audit,breast_cancer_wisconsin,pure_mavs_gc,gbt_mlp_pair,accuracy_variance,accuracy,0.9858024691358025,0.0013836203263060303,0.0371970472794015,0.010868216500458007,reference,0.010868216500458007,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
fdc500b2bed65b91f9ba8e05,audit,breast_cancer_wisconsin,pure_mavs_gc,gbt_mlp_pair,f1_variance,f1,0.9880471380471381,0.0009866454169823063,0.03141091238697638,0.009177626216789064,reference,0.009177626216789064,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
3a5f04723c80cad29f8bfcdf,audit,breast_cancer_wisconsin,pure_mavs_gc,rf_gbt_pair,accuracy_variance,accuracy,1.0,0.0,0.0,0.0,reference,0.0,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
28d2b7b2c9e52b79d645ecb6,audit,breast_cancer_wisconsin,pure_mavs_gc,rf_gbt_pair,f1_variance,f1,1.0,0.0,0.0,0.0,reference,0.0,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
57bccaa6ffd5ae5e0134b4c8,audit,breast_cancer_wisconsin,pure_mavs_gc,rf_mlp_pair,accuracy_variance,accuracy,0.9790123456790124,0.0019020468844594659,0.043612462490204174,0.01274266962378282,reference,0.01274266962378282,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
ea05022be6a8f52d650cc47b,audit,breast_cancer_wisconsin,pure_mavs_gc,rf_mlp_pair,f1_variance,f1,0.9824915824915823,0.0013299292798192417,0.03646819545603047,0.010655260903373922,reference,0.010655260903373922,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
ecf68c913be0da21e090d194,audit,breast_cancer_wisconsin,single_model,full_rf_gbt_mlp,accuracy_variance,accuracy,1.0,0.0,0.0,0.0,pure_mavs_wider,0.004167655353192094,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
85828f111470b8bd44c05fbf,audit,breast_cancer_wisconsin,single_model,full_rf_gbt_mlp,f1_variance,f1,1.0,0.0,0.0,0.0,pure_mavs_wider,0.003409899834429894,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
2ae8e65270357dcb76e3e15c,audit,breast_cancer_wisconsin,single_model,gbt_mlp_pair,accuracy_variance,accuracy,1.0,0.0,0.0,0.0,pure_mavs_wider,0.010868216500458007,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
216df6398f86929c42104657,audit,breast_cancer_wisconsin,single_model,gbt_mlp_pair,f1_variance,f1,1.0,0.0,0.0,0.0,pure_mavs_wider,0.009177626216789064,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
0ff38afeba79364faabdc63f,audit,breast_cancer_wisconsin,single_model,rf_gbt_pair,accuracy_variance,accuracy,1.0,0.0,0.0,0.0,indistinguishable,0.0,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
00ed55fdcd52ffdb2d1c377a,audit,breast_cancer_wisconsin,single_model,rf_gbt_pair,f1_variance,f1,1.0,0.0,0.0,0.0,indistinguishable,0.0,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
009dc53590d2464a83114ceb,audit,breast_cancer_wisconsin,single_model,rf_mlp_pair,accuracy_variance,accuracy,0.9777777777777777,0.0024001655286571503,0.04899148424631724,0.014314309774867718,pure_mavs_narrower,0.01274266962378282,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
c69ed6b177bffbb199011f2e,audit,breast_cancer_wisconsin,single_model,rf_mlp_pair,f1_variance,f1,0.982070707070707,0.0015273994387757727,0.039081957970088614,0.01141894885608129,pure_mavs_narrower,0.010655260903373922,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
d632c5f3f005ad08feb8f229,audit,breast_cancer_wisconsin,static_weighted_ensemble,full_rf_gbt_mlp,accuracy_variance,accuracy,1.0,0.0,0.0,0.0,pure_mavs_wider,0.004167655353192094,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
102e4fde10fb8ed1308d0f50,audit,breast_cancer_wisconsin,static_weighted_ensemble,full_rf_gbt_mlp,f1_variance,f1,1.0,0.0,0.0,0.0,pure_mavs_wider,0.003409899834429894,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
d19b42c65096908a8dd8bbae,audit,breast_cancer_wisconsin,static_weighted_ensemble,gbt_mlp_pair,accuracy_variance,accuracy,1.0,0.0,0.0,0.0,pure_mavs_wider,0.010868216500458007,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
0711cd7b384a6e2a6abbd7f1,audit,breast_cancer_wisconsin,static_weighted_ensemble,gbt_mlp_pair,f1_variance,f1,1.0,0.0,0.0,0.0,pure_mavs_wider,0.009177626216789064,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
f216a4cc2ce363badd666a1a,audit,breast_cancer_wisconsin,static_weighted_ensemble,rf_gbt_pair,accuracy_variance,accuracy,1.0,0.0,0.0,0.0,indistinguishable,0.0,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
43c17a83e33002d310cffe08,audit,breast_cancer_wisconsin,static_weighted_ensemble,rf_gbt_pair,f1_variance,f1,1.0,0.0,0.0,0.0,indistinguishable,0.0,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
e4666fd428d1d8e88fb6cc30,audit,breast_cancer_wisconsin,static_weighted_ensemble,rf_mlp_pair,accuracy_variance,accuracy,0.9845679012345679,0.0014847767278969443,0.038532800675488726,0.0112584963253821,pure_mavs_wider,0.01274266962378282,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
f34bdeb961e5b170fb5c5609,audit,breast_cancer_wisconsin,static_weighted_ensemble,rf_mlp_pair,f1_variance,f1,0.9873737373737373,0.0009939414459475412,0.031526836916308955,0.009211496993494444,pure_mavs_wider,0.010655260903373922,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
44438f9af8853e565972b67a,audit,breast_cancer_wisconsin,veto_mavs,full_rf_gbt_mlp,accuracy_variance,accuracy,0.9814814814814816,0.0017242568452996777,0.041524171819552015,0.012132513797325526,pure_mavs_narrower,0.004167655353192094,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
f34916e43e15375c7d12fa46,audit,breast_cancer_wisconsin,veto_mavs,full_rf_gbt_mlp,f1_variance,f1,0.9848484848484848,0.001154254582390693,0.03397432239781528,0.009926602197811793,pure_mavs_narrower,0.003409899834429894,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
2947ee4d29bab0c98ec8b260,audit,breast_cancer_wisconsin,veto_mavs,gbt_mlp_pair,accuracy_variance,accuracy,0.985185185185185,0.0014345816952893316,0.03787587220499789,0.011066555261109431,pure_mavs_narrower,0.010868216500458007,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
d3e0a694fa95c9ebd1f8f8b7,audit,breast_cancer_wisconsin,veto_mavs,gbt_mlp_pair,f1_variance,f1,0.9878787878787878,0.0009603398125490564,0.03098934998590736,0.009054454304544077,pure_mavs_wider,0.009177626216789064,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
ad58ac583d4e12336c6a4bf2,audit,breast_cancer_wisconsin,veto_mavs,rf_gbt_pair,accuracy_variance,accuracy,1.0,0.0,0.0,0.0,indistinguishable,0.0,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
f062aee13d0a58b4a9117b66,audit,breast_cancer_wisconsin,veto_mavs,rf_gbt_pair,f1_variance,f1,1.0,0.0,0.0,0.0,indistinguishable,0.0,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
040d6c092c236d35743c1660,audit,breast_cancer_wisconsin,veto_mavs,rf_mlp_pair,accuracy_variance,accuracy,0.9709876543209877,0.0023951843422151745,0.048940620574479586,0.014299448450166658,pure_mavs_narrower,0.01274266962378282,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
179b97107ee0f9c9b5ba1253,audit,breast_cancer_wisconsin,veto_mavs,rf_mlp_pair,f1_variance,f1,0.976262626262626,0.0016033878654498272,0.0400423259245742,0.011699548731954536,pure_mavs_narrower,0.010655260903373922,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
f10b3bd636f6c4524170fb06,audit,credit_card_fraud,mean_ensemble,full_rf_gbt_mlp,accuracy_variance,accuracy,0.962962962962963,0.0027588109524794837,0.052524384360785076,0.015346550937186855,pure_mavs_wider,0.015527721839577045,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
7f53327794099b115aeb6108,audit,credit_card_fraud,mean_ensemble,full_rf_gbt_mlp,f1_variance,f1,0.962962962962963,0.0027588109524794837,0.052524384360785076,0.015346550937186855,pure_mavs_wider,0.015527721839577045,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
59cb82a5a13fecff9e4f0abd,audit,credit_card_fraud,mean_ensemble,gbt_mlp_pair,accuracy_variance,accuracy,0.9561728395061728,0.0029653386057276005,0.054454922695084236,0.015910614757145374,pure_mavs_wider,0.016049807142891618,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
01c0feb696c174e8f8de02ea,audit,credit_card_fraud,mean_ensemble,gbt_mlp_pair,f1_variance,f1,0.9570707070707071,0.0028612688592373737,0.05349082967422896,0.015628926493060014,pure_mavs_wider,0.016049807142891618,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
3a955d635fedd339fa08a636,audit,credit_card_fraud,mean_ensemble,rf_gbt_pair,accuracy_variance,accuracy,0.962962962962963,0.0027588109524794837,0.052524384360785076,0.015346550937186855,indistinguishable,0.015346550937186855,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
b1c5b9deb61f6e25be48b814,audit,credit_card_fraud,mean_ensemble,rf_gbt_pair,f1_variance,f1,0.962962962962963,0.0027588109524794837,0.052524384360785076,0.015346550937186855,indistinguishable,0.015346550937186855,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
b2fe0942dec525331aea2904,audit,credit_card_fraud,mean_ensemble,rf_mlp_pair,accuracy_variance,accuracy,0.9506172839506175,0.003065345502754982,0.05536556242606935,0.016176685063100698,pure_mavs_narrower,0.015828165103826303,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
66813d281c3ec550703eb325,audit,credit_card_fraud,mean_ensemble,rf_mlp_pair,f1_variance,f1,0.9518518518518521,0.0029356256544338507,0.05418141428971609,0.0158307011946008,pure_mavs_narrower,0.015828165103826303,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
79120e4ca75ce9290873a50e,audit,credit_card_fraud,pure_mavs_gc,full_rf_gbt_mlp,accuracy_variance,accuracy,0.9611111111111111,0.002824332712600872,0.053144451381126064,0.015527721839577045,reference,0.015527721839577045,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
d6d2e68a800ddbfb5c2bb57f,audit,credit_card_fraud,pure_mavs_gc,full_rf_gbt_mlp,f1_variance,f1,0.9611111111111111,0.002824332712600872,0.053144451381126064,0.015527721839577045,reference,0.015527721839577045,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
73ffcc57eedac35d478ce7cb,audit,credit_card_fraud,pure_mavs_gc,gbt_mlp_pair,accuracy_variance,accuracy,0.9537037037037038,0.0030174494792744354,0.05493131601622553,0.016049807142891618,reference,0.016049807142891618,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
6d6e323cffabe93489fb84c0,audit,credit_card_fraud,pure_mavs_gc,gbt_mlp_pair,f1_variance,f1,0.9537037037037038,0.0030174494792744354,0.05493131601622553,0.016049807142891618,reference,0.016049807142891618,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
aaaba72e06f80f9ceb2451e4,audit,credit_card_fraud,pure_mavs_gc,rf_gbt_pair,accuracy_variance,accuracy,0.962962962962963,0.0027588109524794837,0.052524384360785076,0.015346550937186855,reference,0.015346550937186855,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
42b9c6dd743bed3b9fd20f74,audit,credit_card_fraud,pure_mavs_gc,rf_gbt_pair,f1_variance,f1,0.962962962962963,0.0027588109524794837,0.052524384360785076,0.015346550937186855,reference,0.015346550937186855,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
d7cfd94d64f009519f5fd4a6,audit,credit_card_fraud,pure_mavs_gc,rf_mlp_pair,accuracy_variance,accuracy,0.9314814814814816,0.0029346851507000503,0.05417273438455964,0.015828165103826303,reference,0.015828165103826303,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
bcd0992ca6411b0ea34c2ee3,audit,credit_card_fraud,pure_mavs_gc,rf_mlp_pair,f1_variance,f1,0.9314814814814816,0.0029346851507000503,0.05417273438455964,0.015828165103826303,reference,0.015828165103826303,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
9bd2304466c656d8f17577b1,audit,credit_card_fraud,single_model,full_rf_gbt_mlp,accuracy_variance,accuracy,0.9611111111111111,0.0032381543554727936,0.056904783238957986,0.016626413906114225,pure_mavs_narrower,0.015527721839577045,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
9db51609cd68c9cf8b67393f,audit,credit_card_fraud,single_model,full_rf_gbt_mlp,f1_variance,f1,0.9606481481481483,0.0034215721773915462,0.05849420635748079,0.017090810836149713,pure_mavs_narrower,0.015527721839577045,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,bcb3a565ab78cb63d57fa29e3872ba4535ea472985ae623d773a4975a818fd39
d8d0ae42f3221da6d8f8ac7e,audit,credit_card_fraud,single_model,gbt_mlp_pair,accuracy_variance,accuracy,0.9611111111111111,0.0032381543554727936,0.056904783238957986,0.016626413906114225,pure_mavs_narrower,0.016049807142891618,1620,180,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,909fd502bff636e47afdf226e9078657dbe8e563586ae09abf171f974e487462
