metric_row_id,metric_family,metric_name,aggregation_grain,run_mode,dataset_id,system_id,baseline_system_id,split_schedule_id,initialization_schedule_id,specialist_composition_id,trace_field,agreement_target,compared_metric,row_count,repetition_unit_count,observation_count,pair_count,row_alignment_group_count,mean_value,sample_variance,standard_deviation,standard_error,confidence_level,confidence_method,confidence_interval_width,ci_width_comparison_to_pure,binary_pairwise_agreement,decision_pairwise_agreement,probability_pairwise_stability,mean_abs_probability_difference,consensus_applicability,consensus_field,consensus_pairwise_stability,score_probability_pairwise_stability,mean_row_level_variance,field_exact_repeat_rate,exact_trace_hash_repeat_rate,normalized_trace_distance_mean,normalized_trace_similarity,kappa_agreement,expected_agreement,zero_division_policy,pure_mavs_reference_value,baseline_value,delta_value,direction_vs_baseline,metric_definition_version,source_input_hash,source_backend
1eafad63dabac7f9c243877f,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_02,init_schedule_03,full_rf_gbt_mlp,,decision,,,,270,3915,9,,,,,,,,,0.8651340996168583,,,,,,,,,,,,,0.6188072216993241,0.6462002743484225,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
cdcf2b3ed7aa96fd3048c623,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_02,init_schedule_03,gbt_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.7964240102171136,,,,,,,,,,,,,0.5492166437284364,0.548395061728395,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
1964f85b597cf614bc79f932,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_02,init_schedule_03,rf_gbt_pair,,decision,,,,270,3915,9,,,,,,,,,0.9925925925925926,,,,,,,,,,,,,0.9635578350654609,0.7967352537722907,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
5f8e25d4f6d095dfc7aa85e6,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_02,init_schedule_03,rf_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.7928480204342273,,,,,,,,,,,,,0.4995897902331225,0.5860356652949246,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
7658f0620fc16c64f14d656e,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_03,init_schedule_01,full_rf_gbt_mlp,,decision,,,,270,3915,9,,,,,,,,,0.9925925925925926,,,,,,,,,,,,,0.983424396832218,0.5531138545953361,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
e518166fa1c682214468b05e,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_03,init_schedule_01,gbt_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.9793103448275862,,,,,,,,,,,,,0.9541863841179464,0.548395061728395,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
1fe212c437604b19f6b5a67c,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_03,init_schedule_01,rf_gbt_pair,,decision,,,,270,3915,9,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.5555555555555556,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
d7653f4dbe029396c36a712c,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_03,init_schedule_01,rf_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.9208173690932312,,,,,,,,,,,,,0.8328193410245758,0.5263648834019204,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
c836ed5f188d9d1b3b9554cc,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_03,init_schedule_02,full_rf_gbt_mlp,,decision,,,,270,3915,9,,,,,,,,,0.9925925925925926,,,,,,,,,,,,,0.983424396832218,0.5531138545953361,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
d44ee4d3e4b5a31f87ebb78b,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_03,init_schedule_02,gbt_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.9793103448275862,,,,,,,,,,,,,0.9541863841179464,0.548395061728395,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
